sex,age,weight_kg,height_cm,activity_level,tdee,protein_needed_g,fats_needed_g,carbs_needed_g,water_needed_liters,steps,walking_running_minutes,flights_climbed,cardio_vo2max,cardio_recovery_bpm,cholesterol_mg,saturated_fat_g,monounsaturated_fat_g,polyunsaturated_fat_g,trans_fats_g
Male,50,98,184,very_active,3581.5,179.07500000000002,119.38333333333334,447.6875,3.234,11959,94,16,52,39,97,11,15,19,0
Male,58,55,160,active,2182.125,109.10625,72.7375,272.765625,1.8150000000000002,11297,52,39,55,35,229,10,7,7,1
Male,30,83,173,active,3046.78125,152.3390625,101.55937499999999,380.84765625,2.7390000000000003,9694,98,33,35,12,167,9,15,7,1
Female,60,72,170,active,2279.5875,113.979375,75.98625,284.9484375,2.3760000000000003,18835,95,37,52,28,296,10,15,12,2
Female,62,49,151,sedentary,1155.3,57.765,38.51,144.4125,1.617,6346,57,21,57,28,264,19,8,12,3
Female,42,61,189,active,2449.93125,122.49656250000001,81.664375,306.24140625,2.013,14340,4,4,46,33,7,18,11,17,2
Female,59,64,168,very_active,2344.6,117.23,78.15333333333334,293.075,2.112,3244,15,47,59,18,171,15,8,17,2
Male,53,85,188,very_active,3353.5,167.675,111.78333333333333,419.1875,2.805,5625,16,39,43,19,194,8,6,10,2
Female,44,90,177,light,2234.71875,111.7359375,74.490625,279.33984375,2.97,6849,31,15,34,38,268,5,18,8,0
Male,55,56,166,sedentary,1593.0,79.65,53.099999999999994,199.125,1.848,12597,101,12,52,23,18,19,14,5,3
Male,24,50,155,very_active,2572.125,128.60625000000002,85.7375,321.515625,1.6500000000000001,10737,95,25,46,27,48,16,10,8,3
Female,22,61,168,moderate,2152.9500000000003,107.64750000000002,71.76500000000001,269.11875000000003,2.013,17024,51,30,31,35,157,13,13,12,0
Female,60,95,187,sedentary,1989.3,99.465,66.31,248.6625,3.1350000000000002,15000,19,38,38,24,65,15,6,10,2
Female,62,63,177,sedentary,1518.3,75.915,50.60999999999999,189.7875,2.079,11333,111,47,41,35,58,9,5,6,2
Female,48,70,151,very_active,2361.225,118.06125,78.7075,295.153125,2.31,10310,119,22,48,10,158,12,12,7,1
Female,40,92,187,moderate,2678.0125000000003,133.90062500000002,89.26708333333335,334.75156250000003,3.036,5399,65,47,51,39,270,11,5,16,1
Female,59,88,186,light,2181.4375,109.071875,72.71458333333334,272.6796875,2.904,7640,83,11,36,34,120,12,5,11,4
Female,27,88,153,very_active,2926.475,146.32375,97.54916666666666,365.809375,2.904,13391,110,13,38,15,253,5,7,15,1
Female,49,96,171,moderate,2515.2625000000003,125.76312500000002,83.84208333333333,314.40781250000003,3.168,13892,81,17,50,39,260,13,9,15,3
Male,60,76,175,sedentary,1870.5,93.525,62.349999999999994,233.8125,2.508,14197,0,26,45,24,134,5,17,8,0
Female,47,50,185,moderate,1953.3875,97.669375,65.11291666666666,244.1734375,1.6500000000000001,16050,57,27,49,34,273,7,16,8,2
Female,56,99,162,sedentary,1873.8,93.69,62.46,234.225,3.2670000000000003,6374,92,17,40,15,55,12,13,19,4
Male,48,80,181,very_active,3222.875,161.14375,107.42916666666666,402.859375,2.64,15911,92,15,41,27,95,16,15,19,1
Female,35,82,166,very_active,2890.85,144.5425,96.36166666666666,361.35625,2.706,11847,82,15,44,10,113,15,14,9,4
Male,53,55,185,active,2494.78125,124.7390625,83.159375,311.84765625,1.8150000000000002,17785,43,12,47,39,27,5,6,12,0
Male,19,77,168,active,2984.25,149.2125,99.475,373.03125,2.541,13960,103,28,48,33,1,18,16,18,0
Female,31,68,184,active,2611.65,130.5825,87.055,326.45625,2.244,16535,5,8,45,12,211,5,16,18,4
Male,30,67,189,very_active,3241.875,162.09375,108.0625,405.234375,2.2110000000000003,11234,107,25,44,26,67,10,5,11,4
Male,46,59,177,light,2022.96875,101.1484375,67.43229166666667,252.87109375,1.947,13503,102,27,34,25,127,9,5,13,4
Male,29,71,150,very_active,2864.25,143.2125,95.475,358.03125,2.343,8122,49,40,40,17,23,15,12,19,2
Male,56,55,167,moderate,2044.0625,102.203125,68.13541666666667,255.5078125,1.8150000000000002,12852,117,12,44,37,252,10,14,9,3
Female,19,95,189,very_active,3562.975,178.14875,118.76583333333332,445.371875,3.1350000000000002,8387,109,35,58,26,229,7,14,5,1
Male,49,94,182,very_active,3491.25,174.5625,116.375,436.40625,3.1020000000000003,10631,71,8,47,17,175,14,14,8,1
Female,30,61,161,sedentary,1566.3,78.315,52.21,195.7875,2.013,10226,87,46,42,26,220,16,6,10,1
Male,63,95,157,sedentary,1945.5,97.275,64.85,243.1875,3.1350000000000002,8108,19,13,33,34,35,14,17,10,4
Male,44,97,173,sedentary,2203.5,110.17500000000001,73.44999999999999,275.4375,3.201,5110,117,11,46,39,1,10,13,13,4
Male,58,58,165,very_active,2519.875,125.99375,83.99583333333334,314.984375,1.9140000000000001,3957,13,31,33,18,273,6,13,14,4
Male,34,71,153,light,2064.21875,103.2109375,68.80729166666667,258.02734375,2.343,10146,4,37,45,21,176,12,6,17,2
Female,57,62,187,moderate,2081.2625000000003,104.06312500000001,69.37541666666668,260.15781250000003,2.0460000000000003,3560,40,2,52,38,263,19,7,9,2
Female,48,72,176,moderate,2199.4500000000003,109.97250000000003,73.315,274.93125000000003,2.3760000000000003,4312,39,15,44,34,185,16,6,9,2
Male,51,95,158,light,2320.3125,116.015625,77.34375,290.0390625,3.1350000000000002,14595,33,19,43,28,14,10,10,10,2
Male,41,91,165,light,2394.21875,119.7109375,79.80729166666667,299.27734375,3.003,8374,79,31,41,13,278,17,19,15,0
Female,62,91,161,moderate,2240.1375000000003,112.00687500000002,74.67125000000001,280.01718750000003,3.003,5651,44,22,32,30,193,17,11,10,2
Male,52,48,180,active,2328.75,116.4375,77.625,291.09375,1.584,13006,70,16,39,31,197,8,16,7,2
Male,23,51,173,sedentary,1777.5,88.875,59.25,222.1875,1.683,12933,79,15,37,34,63,8,10,10,2
Male,36,89,163,sedentary,2080.5,104.025,69.35,260.0625,2.9370000000000003,19172,70,37,35,38,289,18,7,12,1
Female,47,79,174,moderate,2296.3250000000003,114.81625000000003,76.54416666666667,287.04062500000003,2.607,5877,26,7,51,20,17,15,16,16,1
Female,24,92,183,light,2451.28125,122.5640625,81.709375,306.41015625,3.036,7083,77,18,43,37,63,11,19,10,1
Female,27,53,152,active,2042.4,102.12,68.08,255.3,1.749,3745,77,29,46,13,250,18,7,16,3
Male,58,52,173,moderate,2040.1875,102.009375,68.00625,255.0234375,1.7160000000000002,11749,43,33,50,23,16,7,16,15,0
Male,49,96,158,sedentary,2049.0,102.45,68.3,256.125,3.168,4725,32,13,48,23,140,15,6,9,4
Female,51,89,175,very_active,2978.725,148.93625,99.29083333333332,372.340625,2.9370000000000003,15213,32,21,45,15,244,7,6,7,2
Female,45,61,169,light,1760.34375,88.0171875,58.678124999999994,220.04296875,2.013,12528,43,43,44,38,289,10,15,5,1
Female,32,61,189,very_active,2793.475,139.67375,93.11583333333333,349.184375,2.013,17162,19,16,55,26,86,13,16,9,0
Female,47,93,159,moderate,2368.0125000000003,118.40062500000002,78.93375,296.00156250000003,3.069,11853,116,14,44,11,198,5,9,10,2
Male,54,77,168,sedentary,1866.0,93.30000000000001,62.199999999999996,233.25,2.541,10187,110,49,30,17,160,9,15,18,3
Female,46,76,152,active,2275.275,113.76375000000002,75.8425,284.409375,2.508,3032,35,47,53,13,139,5,15,10,4
Male,39,52,173,very_active,2681.375,134.06875,89.37916666666666,335.171875,1.7160000000000002,17893,6,31,52,19,75,5,12,18,2
Female,21,63,154,active,2288.2125,114.41062500000001,76.27375,286.0265625,2.079,17408,31,12,52,16,18,7,10,10,4
Male,37,82,152,sedentary,1908.0,95.4,63.599999999999994,238.5,2.706,18160,111,20,41,13,49,7,13,7,2
Female,49,47,176,very_active,2211.6,110.58,73.71999999999998,276.45,1.5510000000000002,6414,66,48,39,25,231,8,15,19,3
Female,53,49,165,active,1889.30625,94.46531250000001,62.976875,236.16328125,1.617,15120,38,39,43,23,294,7,9,8,0
Female,21,57,164,active,2292.525,114.62625000000001,76.4175,286.565625,1.881,4543,92,32,39,25,11,10,14,19,4
Female,44,91,184,very_active,3190.1,159.505,106.33666666666666,398.7625,3.003,3271,23,26,39,34,14,16,8,7,4
Male,34,90,161,sedentary,2089.5,104.47500000000001,69.65,261.1875,2.97,8295,85,34,49,18,27,19,13,6,0
Female,29,75,175,active,2652.61875,132.63093750000002,88.420625,331.57734375,2.475,17963,69,15,58,13,291,8,16,12,4
Male,39,99,183,moderate,3012.8125,150.640625,100.42708333333333,376.6015625,3.2670000000000003,14580,111,27,40,38,249,12,14,11,1
Male,34,60,172,very_active,2869.0,143.45000000000002,95.63333333333333,358.625,1.98,15597,87,33,51,33,97,5,15,15,0
Male,27,94,180,light,2660.625,133.03125,88.6875,332.578125,3.1020000000000003,15045,103,46,45,15,38,12,18,12,3
Male,18,76,169,light,2380.46875,119.0234375,79.34895833333333,297.55859375,2.508,16603,86,0,58,10,37,15,9,17,2
Female,39,66,161,sedentary,1572.3,78.61500000000001,52.41,196.5375,2.178,12937,53,40,38,16,299,5,5,10,2
Male,43,73,172,moderate,2472.25,123.61250000000001,82.40833333333333,309.03125,2.4090000000000003,17830,37,47,44,10,178,15,9,15,0
Male,35,66,153,active,2494.78125,124.7390625,83.159375,311.84765625,2.178,9722,73,30,43,28,96,5,19,19,1
Male,31,87,172,light,2468.125,123.40625,82.27083333333333,308.515625,2.871,11201,79,35,48,17,281,11,9,16,3
Female,64,47,150,sedentary,1111.8,55.59,37.059999999999995,138.975,1.5510000000000002,7144,74,43,38,34,237,5,9,19,2
Female,46,98,174,moderate,2598.5750000000003,129.92875,86.61916666666667,324.82187500000003,3.234,8606,31,32,33,12,163,13,17,18,2
Female,29,54,151,moderate,1825.5125,91.275625,60.85041666666666,228.1890625,1.782,9766,44,32,50,10,96,18,6,11,1
Female,53,86,179,sedentary,1863.3,93.165,62.11,232.9125,2.838,18928,60,38,36,10,256,19,17,5,4
Male,52,65,152,sedentary,1614.0,80.7,53.8,201.75,2.145,4648,69,17,51,16,261,12,10,14,0
Male,29,60,170,active,2626.3125,131.315625,87.54374999999999,328.2890625,1.98,5130,87,22,55,30,292,17,9,9,1
Female,24,56,174,sedentary,1639.8,81.99000000000001,54.66,204.975,1.848,17392,96,22,37,22,257,19,6,8,1
Male,46,46,169,active,2227.40625,111.37031250000001,74.24687499999999,278.42578125,1.518,13588,52,14,53,39,248,5,16,14,1
Male,28,85,171,active,3076.96875,153.84843750000002,102.565625,384.62109375,2.805,7366,50,25,37,10,244,6,14,7,1
Male,50,68,170,very_active,2845.25,142.26250000000002,94.84166666666665,355.65625,2.244,4506,75,29,48,25,250,6,19,6,4
Female,23,79,182,moderate,2559.8250000000003,127.99125000000002,85.32750000000001,319.97812500000003,2.607,18222,55,24,44,31,122,6,19,18,3
Female,64,74,187,moderate,2213.0125000000003,110.65062500000002,73.76708333333335,276.62656250000003,2.442,15363,26,44,45,39,168,10,18,18,1
Male,32,74,164,moderate,2495.5,124.775,83.18333333333334,311.9375,2.442,14795,37,15,59,31,174,8,12,13,1
Female,49,91,164,very_active,2905.1,145.255,96.83666666666666,363.1375,3.003,12858,61,38,55,23,268,12,10,12,0
Female,28,79,174,active,2719.4625,135.973125,90.64875,339.9328125,2.607,15616,17,47,51,13,203,5,15,14,2
Female,40,63,170,active,2296.8375,114.84187500000002,76.56125,287.1046875,2.079,7136,108,44,52,32,65,19,14,19,4
Female,43,94,173,sedentary,1974.3,98.715,65.81,246.7875,3.1020000000000003,16478,102,13,38,32,58,14,16,6,1
Female,51,52,154,very_active,2026.35,101.3175,67.545,253.29375,1.7160000000000002,14161,63,16,55,21,218,18,15,10,3
Male,63,70,155,sedentary,1630.5,81.525,54.349999999999994,203.8125,2.31,5689,118,11,55,34,265,8,7,7,3
Female,51,93,172,very_active,3019.1,150.955,100.63666666666666,377.3875,3.069,5810,76,28,59,21,140,14,13,7,3
Male,46,84,153,sedentary,1885.5,94.275,62.849999999999994,235.6875,2.7720000000000002,14663,116,31,41,26,235,15,17,9,0
Male,21,51,176,light,2076.25,103.8125,69.20833333333333,259.53125,1.683,9152,103,23,45,30,217,9,15,11,3
Female,34,74,167,moderate,2251.7625000000003,112.58812500000002,75.05875,281.47031250000003,2.442,3012,29,12,33,24,14,13,15,11,0
Male,52,51,170,moderate,2042.125,102.10625,68.07083333333333,255.265625,1.683,14162,116,19,34,19,137,9,18,15,4
Male,30,47,177,active,2468.90625,123.4453125,82.296875,308.61328125,1.5510000000000002,10999,48,14,37,12,231,17,8,14,3
Male,58,45,184,light,1808.125,90.40625,60.270833333333336,226.015625,1.485,10219,40,3,30,32,88,15,7,5,2
Female,56,80,171,moderate,2213.0125000000003,110.65062500000002,73.76708333333335,276.62656250000003,2.64,8328,115,33,57,29,76,7,11,15,1
Female,32,69,189,active,2674.18125,133.70906250000002,89.139375,334.27265625,2.277,6621,12,27,35,29,135,15,16,11,4
Male,46,81,172,light,2282.5,114.125,76.08333333333333,285.3125,2.673,14665,33,49,44,38,109,8,17,11,2
Female,46,45,152,moderate,1563.95,78.1975,52.13166666666667,195.49375,1.485,14314,99,1,33,21,90,14,19,10,4
Female,28,59,189,sedentary,1764.3,88.215,58.809999999999995,220.5375,1.947,3652,93,46,50,10,189,11,18,10,3
Female,49,81,159,very_active,2655.725,132.78625,88.52416666666666,331.965625,2.673,19182,24,29,40,10,72,5,12,17,4
Female,19,57,174,light,1927.0625,96.353125,64.23541666666667,240.8828125,1.881,11812,65,25,34,19,172,15,11,17,4
Male,64,84,157,active,2598.28125,129.9140625,86.609375,324.78515625,2.7720000000000002,6790,99,46,47,27,34,10,5,6,4
Male,31,52,160,light,1883.75,94.1875,62.791666666666664,235.46875,1.7160000000000002,18659,17,25,53,24,209,12,5,7,0
Female,37,49,154,active,1908.7125,95.43562500000002,63.62375,238.5890625,1.617,4645,4,19,44,11,297,5,17,7,2
Female,39,53,186,light,1837.6875,91.884375,61.256249999999994,229.7109375,1.749,13435,18,41,47,26,132,12,9,17,3
Male,28,45,187,active,2559.46875,127.9734375,85.315625,319.93359375,1.485,6688,41,27,49,17,282,11,19,7,1
Male,44,80,178,moderate,2631.125,131.55625,87.70416666666667,328.890625,2.64,10689,17,19,57,31,197,5,18,6,3
Female,20,79,154,sedentary,1789.8,89.49000000000001,59.66,223.725,2.607,4379,31,10,42,31,31,13,12,13,3
Male,34,46,158,moderate,1987.875,99.39375000000001,66.26249999999999,248.484375,1.518,7243,20,9,34,35,135,15,18,10,0
Female,61,84,151,sedentary,1581.3,79.065,52.71,197.6625,2.7720000000000002,13237,9,22,59,35,247,7,14,6,0
Female,45,67,150,moderate,1893.325,94.66625,63.110833333333325,236.665625,2.2110000000000003,19330,36,36,30,18,145,6,15,7,4
Male,46,53,189,moderate,2303.6875,115.184375,76.78958333333333,287.9609375,1.749,8611,48,40,51,30,142,11,7,14,3
Male,38,78,179,light,2356.40625,117.8203125,78.546875,294.55078125,2.5740000000000003,15516,85,18,47,29,233,15,12,10,2
Female,64,90,160,very_active,2696.1,134.805,89.86999999999999,337.0125,2.97,16886,12,44,43,20,43,7,7,8,0
Female,33,58,177,active,2346.43125,117.32156250000001,78.214375,293.30390625,1.9140000000000001,16716,54,17,34,15,31,5,8,11,0
Male,54,48,161,active,2106.65625,105.3328125,70.221875,263.33203125,1.584,8912,16,48,35,33,230,14,14,10,2
Female,37,74,188,active,2706.525,135.32625000000002,90.2175,338.315625,2.442,9449,8,26,56,23,27,17,11,19,0
Male,23,75,175,sedentary,2080.5,104.025,69.35,260.0625,2.475,4725,87,5,53,10,159,7,7,10,2
Female,36,82,162,active,2572.8375,128.641875,85.76125,321.6046875,2.706,18870,43,9,54,16,206,10,8,16,1
Male,22,55,157,active,2460.28125,123.01406250000001,82.009375,307.53515625,1.8150000000000002,12304,77,1,58,33,17,7,12,7,2
Male,20,79,177,light,2476.71875,123.8359375,82.55729166666667,309.58984375,2.607,10522,45,23,57,18,102,9,8,15,1
Male,18,52,179,moderate,2408.3125,120.415625,80.27708333333334,301.0390625,1.7160000000000002,16663,7,37,45,20,69,13,13,12,4
Female,55,47,158,active,1762.0875,88.104375,58.736250000000005,220.2609375,1.5510000000000002,7784,118,27,51,33,118,11,8,13,4
Female,32,58,188,very_active,2724.6,136.23,90.82,340.575,1.9140000000000001,12472,36,27,50,32,138,6,17,10,0
Male,51,57,180,active,2492.625,124.63125000000001,83.0875,311.578125,1.881,13055,18,44,41,25,159,5,18,6,2
Female,52,89,170,sedentary,1837.8,91.89,61.25999999999999,229.725,2.9370000000000003,15676,62,49,49,28,231,11,8,5,0
Male,42,76,183,sedentary,2038.5,101.92500000000001,67.94999999999999,254.8125,2.508,10446,91,38,47,11,147,8,17,7,2
Male,41,78,180,sedentary,2046.0,102.30000000000001,68.19999999999999,255.75,2.5740000000000003,7725,45,1,31,24,242,15,9,7,0
Female,29,89,174,active,2883.3375,144.166875,96.11125,360.4171875,2.9370000000000003,17769,104,45,52,12,34,11,5,12,4
Female,35,63,161,light,1787.84375,89.3921875,59.594791666666666,223.48046875,2.079,4409,93,4,50,13,238,10,11,9,4
Male,32,82,150,very_active,3044.75,152.2375,101.49166666666666,380.59375,2.706,11205,70,49,52,29,148,11,13,5,0
Female,61,60,171,active,2074.74375,103.7371875,69.158125,259.34296875,1.98,19365,25,10,42,31,110,8,16,15,2
Female,33,46,189,light,1808.46875,90.4234375,60.282291666666666,226.05859375,1.518,3256,103,9,56,37,16,7,13,8,3
Male,44,84,186,light,2457.8125,122.890625,81.92708333333333,307.2265625,2.7720000000000002,18704,45,42,46,16,225,16,5,11,2
Male,25,61,150,active,2462.4375,123.121875,82.08125,307.8046875,2.013,5990,117,1,46,21,139,9,19,9,0
Female,63,99,150,active,2503.8375,125.19187500000001,83.46125,312.9796875,3.2670000000000003,4195,45,14,45,13,143,7,10,14,2
Male,42,78,170,light,2251.5625,112.578125,75.05208333333333,281.4453125,2.5740000000000003,4244,74,38,50,19,259,18,7,19,1
Male,34,86,164,light,2365.0,118.25,78.83333333333333,295.625,2.838,14415,13,40,47,15,216,7,8,17,2
Female,46,60,166,light,1713.9375,85.696875,57.131249999999994,214.2421875,1.98,9766,84,36,37,34,161,8,12,10,4
Male,25,82,171,active,3051.09375,152.5546875,101.703125,381.38671875,2.706,14662,62,6,59,39,91,12,19,18,4
Male,32,46,187,light,2026.40625,101.3203125,67.546875,253.30078125,1.518,19210,71,19,32,31,173,6,8,14,1
Female,44,46,184,sedentary,1474.8,73.74,49.16,184.35,1.518,13313,2,33,46,23,204,8,12,8,2
Female,63,70,165,active,2165.30625,108.26531250000001,72.176875,270.66328125,2.31,5402,27,34,58,12,152,15,8,6,3
Male,24,57,157,sedentary,1723.5,86.17500000000001,57.449999999999996,215.4375,1.881,19880,28,33,47,26,102,7,13,13,2
Male,20,91,166,moderate,2871.375,143.56875,95.7125,358.921875,3.003,16275,86,21,55,20,201,11,10,19,4
Female,46,75,166,active,2408.9625,120.448125,80.29875,301.1203125,2.475,17915,17,30,55,19,279,6,5,6,4
Female,61,78,175,moderate,2182.0125000000003,109.10062500000002,72.73375000000001,272.75156250000003,2.5740000000000003,3909,34,22,52,35,64,5,17,6,0
Female,41,83,162,light,2030.1875,101.509375,67.67291666666667,253.7734375,2.7390000000000003,18806,76,18,35,38,116,14,14,17,4
Female,20,47,166,light,1713.9375,85.696875,57.131249999999994,214.2421875,1.5510000000000002,3372,75,3,57,30,152,5,6,16,0
Male,37,52,187,very_active,2866.625,143.33125,95.55416666666666,358.328125,1.7160000000000002,4344,46,23,37,19,155,10,11,6,4
Female,63,67,166,light,1693.3125,84.665625,56.443749999999994,211.6640625,2.2110000000000003,11515,113,19,52,19,163,7,14,5,4
Female,32,58,163,moderate,1980.5125,99.025625,66.01708333333333,247.5640625,1.9140000000000001,5431,4,38,59,12,81,11,11,17,3
Male,42,99,155,light,2411.40625,120.5703125,80.38020833333333,301.42578125,3.2670000000000003,13585,102,27,55,33,5,12,7,16,0
Female,47,71,184,active,2525.4,126.27000000000001,84.18,315.675,2.343,18462,74,38,42,35,66,9,5,16,0
Male,31,98,163,light,2542.03125,127.1015625,84.734375,317.75390625,3.234,4695,58,16,37,24,237,9,12,7,4
Female,24,73,157,very_active,2717.475,135.87375,90.5825,339.684375,2.4090000000000003,4907,74,18,48,26,71,16,17,10,0
Female,34,83,164,light,2095.5,104.775,69.85,261.9375,2.7390000000000003,4019,58,47,35,36,94,6,17,11,4
Female,61,97,176,moderate,2486.2000000000003,124.31000000000002,82.87333333333333,310.77500000000003,3.201,14457,110,34,58,27,77,12,14,5,4
Male,37,83,162,moderate,2576.875,128.84375,85.89583333333333,322.109375,2.7390000000000003,4403,105,31,52,28,66,14,18,18,2
Male,53,45,180,light,1808.125,90.40625,60.270833333333336,226.015625,1.485,11855,46,46,44,28,175,17,15,9,0
Female,26,61,184,moderate,2276.9500000000003,113.84750000000003,75.89833333333334,284.61875000000003,2.013,8868,94,45,39,21,171,5,19,9,1
Male,55,85,155,moderate,2400.5625,120.028125,80.01875,300.0703125,2.805,13839,94,46,56,33,254,14,15,5,0
Male,39,74,154,very_active,2873.75,143.6875,95.79166666666667,359.21875,2.442,3010,12,45,46,14,62,13,14,8,0
Male,19,97,171,active,3361.59375,168.0796875,112.053125,420.19921875,3.201,9330,77,38,30,33,245,5,19,14,3
Male,41,57,172,very_active,2745.5,137.275,91.51666666666667,343.1875,1.881,18061,112,34,36,36,191,5,11,5,1
Male,25,65,174,sedentary,1941.0,97.05000000000001,64.69999999999999,242.625,2.145,12230,108,29,58,25,70,5,14,17,1
Male,28,63,183,very_active,3113.625,155.68125,103.7875,389.203125,2.079,10464,105,16,56,39,228,11,12,18,3
Female,30,97,175,light,2410.03125,120.5015625,80.334375,301.25390625,3.201,17746,88,41,42,24,62,8,5,19,3
Female,34,63,154,active,2176.0875,108.80437500000001,72.53625,272.0109375,2.079,6003,32,46,32,24,296,16,18,5,0
Male,25,69,175,light,2287.65625,114.3828125,76.25520833333333,285.95703125,2.277,10195,96,28,48,36,244,11,7,16,2
Female,38,66,169,sedentary,1638.3,81.915,54.60999999999999,204.7875,2.178,16662,61,5,44,15,6,9,17,19,3
Female,35,75,155,active,2385.24375,119.26218750000001,79.508125,298.15546875,2.475,16739,78,16,34,21,259,16,6,11,1
